r0,r1,r2,r3,s1,s2,s3,p1,p2,p3,bandwidth,ng0,GBP,avgLoss,loss_at_ng0,delay
0.2279,0.246365,0.4,0.2,0.06867,-0.077118,-0.091657,0.138576,0.194624,-0.052478,0.0003,168.5856,0.0475,9829.5641,9539.378,5.7162
0.291828,0.248859,0.222947,0.374301,0.02559,-0.131158,-0.047496,-0.141041,0.097165,-0.038131,0.0061,15.5383,0.0926,46.5043,52.9504,66.3409
0.2,0.2,0.214327,0.2,0.179589,0.161428,0.024098,0.226132,-0.255439,-0.001009,0.0261,10.2824,0.2522,61.3327,112.1205,15.7044
0.291828,0.2,0.225119,0.32788,0.168515,0.15331,-0.007635,-0.119151,0.174362,-0.021836,0.0118,14.3879,0.1699,221.5533,303.3313,10.3165
0.26901,0.234095,0.2160711,0.337091,0.150748,-0.115281,0.111617,0.066393,0.254801,-0.001222,0.0003,60.7759,0.0214,1390.9749,1417.4445,13.1165
0.270111,0.292104,0.362674,0.207809,0.27879,0.01815,-0.038256,0.076902,0.01866,-0.002364,0.0041,10.4176,0.0425,192.5419,187.6131,9.6256
0.2,0.227629,0.338433,0.293929,-0.108955,-0.142966,-0.057949,0.111717,-0.189402,-0.048788,0.0013,-56.0231,0.0738,1045.192,871.9359,19.5057
0.25831,0.4,0.231589,0.36777,0.116949,-0.118996,0.086581,-0.114821,0.013511,0.001555,0.0021,10.7676,0.0218,337.6842,379.8148,5.0617
0.291828,0.2,0.248099,0.4,-0.146099,-0.035186,-0.042852,-0.141041,0.108521,0.037341,0.0038,-19.3385,0.0736,110.2868,91.7497,52.0928
0.224909,0.2,0.225119,0.359347,-0.125323,-0.093698,-0.007205,0.131131,0.192995,0.030467,0.0049,10.1998,0.0499,48.3963,47.7138,36.3265
0.2,0.2,0.225119,0.2,0.046718,-0.07817,-0.093397,0.082425,0.006003,0.001035,0.0026,19.3096,0.051,90.6897,85.229,55.9651
0.216186,0.235498,0.33598,0.258091,0.084542,-0.154729,0.054241,0.122262,0.142529,-0.048687,0.0187,13.0917,0.2403,108.6376,92.5605,29.1403
0.291828,0.272443,0.2,0.33103,0.030176,0.129673,-0.047496,-0.141041,0.14178,-0.034436,0.021,14.5375,0.3087,101.5162,182.8392,17.3877
0.233469,0.209322,0.291096,0.2,0.110665,-0.139619,0.089149,0.066393,-0.209382,-0.021796,0.0207,12.2798,0.2513,97.7232,136.9219,17.7225
0.216186,0.237683,0.24605,0.338876,0.084542,-0.085553,-0.022109,0.122262,0.172098,-0.054328,0.0195,10.2426,0.1968,66.8288,93.8815,18.6141
0.250366,0.254518,0.231313,0.256253,-0.049144,-0.153377,-0.006544,0.12842,0.148664,0.001727,0.0283,11.0684,0.3032,16.4772,27.0965,74.6513
0.250832,0.250741,0.2,0.235102,-0.106927,-0.035186,-0.040498,0.135775,-0.020575,0.037341,0.0087,11.5619,0.1007,6.9696,6.2435,350.3364
0.2,0.390467,0.355548,0.290784,-0.140999,-0.077988,-0.087303,0.077326,-0.022362,0.016339,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.2,0.212901,0.233485,0.198186,0.130096,0.039553,-0.275004,-0.203114,-1.1e-05,0.022,11.4228,0.2479,203.0598,292.4007,7.3219
0.212416,0.209969,0.33598,0.258091,-0.062453,-0.187494,0.045482,0.132209,0.142529,-0.045647,0.0073,10.1536,0.0727,149.1601,154.3959,11.1264
0.2,0.259134,0.33368,0.2,0.271506,0.024295,-0.040807,0.066377,0.011999,0.002527,1e-08,1e-08,1e-08,100000,100000,1e-08
0.30578,0.349858,0.292556,0.209625,0.250503,0.024295,0.03889,-0.075628,-0.011723,-0.001584,0.002,11.1007,0.0211,343.4691,384.2693,5.292
0.263103,0.2,0.238679,0.2,0.090669,0.066096,-0.042611,-0.062679,-0.120518,-0.031348,0.0005,-99.8128,0.05,10923.5036,10384.4434,3.0434
0.223115,0.2,0.273644,0.266426,-0.073398,0.025212,0.003464,-0.138294,0.005009,0.000246,0.0042,67.0944,0.2768,874.4596,1720.846,12.0279
0.2,0.20703,0.383745,0.2,-0.062471,-0.109018,-0.05031,-0.115785,0.004964,-0.005994,0.003,67.2975,0.1999,1371.7637,1803.6926,11.5129
0.291828,0.232446,0.222947,0.374301,0.02559,0.15331,-0.042852,-0.141041,0.130527,-0.04928,0.0071,24.1673,0.1686,317.2255,198.2744,32.2234
0.256132,0.292104,0.250384,0.2,0.068594,0.024295,-0.046473,0.105442,0.018239,-0.00128,0.0005,-102.5168,0.0479,18236.2453,18116.4022,1.7943
0.2,0.244481,0.334042,0.284991,-0.097789,-0.103231,-0.015331,0.104915,-0.185289,-0.032757,0.0043,-46.1224,0.1954,817.1308,945.3974,14.4992
0.2,0.216478,0.216583,0.227293,-0.082218,-0.091089,0.032679,0.104915,-0.160281,0.001727,0.024,18.1942,0.4358,97.2781,226.81,19.3909
0.2,0.2,0.279788,0.258091,-0.062453,0.101913,-0.042494,0.132209,0.142529,-0.040861,0.0011,136.0782,0.1484,5622.9412,7894.2777,5.5347
0.20111,0.2,0.32156,0.225998,-0.073313,-0.09135,-0.033378,0.166336,-0.104795,-0.030925,0.0019,-81.5258,0.1507,1809.1628,1626.0828,15.6871
0.259608,0.250741,0.240035,0.204147,-0.146099,-0.035186,-0.03634,0.057431,-0.021939,0.037341,0.0061,12.6732,0.0759,7.8121,7.8127,327.3813
0.29135,0.2,0.2,0.27024,-0.046879,-0.113528,-0.008225,-0.183306,0.163692,0.001727,0.0048,10.5475,0.0515,73.035,70.9684,26.056
0.205444,0.292104,0.209215,0.259467,0.072575,0.024295,-0.043451,0.080872,-0.016653,-0.002364,0.0152,10.8828,0.1648,82.3515,83.7406,23.4169
0.2,0.2,0.2,0.344783,-0.063944,-0.091089,0.041215,0.104915,-0.137567,-0.041176,0.0025,28.1406,0.0722,80.2132,72.1802,35.8095
0.229641,0.230555,0.208697,0.219963,0.114576,-0.093184,-0.019818,-0.156474,-0.209395,-0.001699,0.0047,10.6278,0.0502,123.4952,119.4495,15.7049
0.250832,0.247772,0.26586,0.2,-0.105615,-0.040991,-0.040498,0.135775,-0.019716,0.042311,0.0002,-454.9052,0.0768,152095.7467,152482.3481,0.9835
0.2,0.2,0.225119,0.268383,0.159955,-0.141552,-0.008225,0.226132,0.174362,-0.001009,0.0118,12.1384,0.1438,23.0304,23.1347,102.8532
0.252488,0.370028,0.240035,0.2,-0.127737,-0.117239,0.103687,0.107967,-0.028256,0.035853,1e-08,-789.036,0.0236,1683919.2949,1509928.2371,0.1731
0.280891,0.208826,0.269958,0.337091,0.078214,-0.103302,-0.03634,-0.093716,-0.020879,-0.036556,0.0176,11.3391,0.1989,37.3182,58.4011,36.1812
0.255883,0.216478,0.246538,0.2,-0.050996,-0.04288,-0.034568,-0.110483,-0.183211,-0.0366,0.0052,14.9215,0.0757,9.0014,8.986,368.0377
0.2,0.227629,0.338433,0.272386,-0.131717,-0.167113,-0.07051,0.124599,-0.172945,-0.050961,0.0001,-615.9286,0.0826,182909.2143,155382.42,1.3106
0.287024,0.292104,0.296357,0.207809,0.248541,-0.019194,-0.039677,-0.085977,0.01866,-0.002364,0.002,11.6059,0.0222,125.5069,142.3575,15.4679
0.201601,0.227629,0.321351,0.272386,-0.139299,-0.16495,-0.07051,0.124599,0.199612,0.037326,0.0194,12.002,0.2296,57.1794,62.5664,37.3042
0.332462,0.348302,0.319166,0.2,0.064154,-0.02557,-0.099703,-0.06295,-0.026308,0.039716,0.0016,-55.7682,0.0896,7279.2637,6492.871,2.6064
0.32569,0.357017,0.219697,0.291564,0.123586,-0.001911,-0.121625,0.099229,0.5,-0.000203,1e-08,1e-08,1e-08,100000,100000,1e-08
0.291828,0.348302,0.248099,0.2,-0.146099,-0.02557,-0.042852,-0.141041,0.108521,0.037341,0.0015,-81.5152,0.1219,12402.1856,14668.2662,1.7388
0.216186,0.237683,0.355548,0.290784,0.084542,-0.077988,-0.087303,0.122262,-0.022362,0.016339,0.0008,143.5584,0.1191,20754.2499,17198.1153,2.6855
0.2,0.22757,0.203594,0.213233,-0.108935,-0.109988,-0.021875,-0.152738,-0.199157,0.001035,0.0228,11.5049,0.2588,13.9472,16.3683,132.4707
0.2,0.20703,0.33368,0.2,-0.062471,0.024295,-0.05031,-0.115785,0.004964,0.002527,0.0034,-46.4692,0.1489,424.649,322.9679,42.8002
0.212416,0.209969,0.33598,0.258091,-0.062453,-0.035186,-0.042852,0.132209,0.142529,-0.045647,0.0052,33.9407,0.1756,187.5163,265.0035,36.4029
0.250832,0.2,0.26586,0.2,0.179589,-0.040991,0.024098,0.226132,-0.019716,0.042311,0.0022,22.3143,0.0498,359.5596,349.4625,16.5151
0.291828,0.390467,0.355548,0.290784,0.168515,0.15331,-0.087303,-0.119151,-0.022362,0.016339,0.0215,10.134,0.2112,226.0342,161.1118,10.6219
0.207035,0.2,0.206331,0.2,0.077526,-0.054446,-0.039681,-0.062679,0.109062,-0.031348,0.0135,11.1406,0.1508,17.8249,14.641,139.8026
0.2,0.210146,0.242146,0.272386,-0.131717,-0.167113,-0.07051,-0.148949,-0.128856,-0.057803,0.0379,11.7866,0.4331,11.4341,10.8131,209.2087
0.280891,0.250736,0.269958,0.337091,0.078214,-0.103302,-0.03634,-0.093716,0.019286,-0.036556,0.0248,12.822,0.3125,59.0941,105.1896,24.7868
0.217992,0.234095,0.216071,0.337091,0.150748,0.089944,-0.121222,0.05024,0.294046,-0.000181,0.0039,17.3889,0.0689,58.9746,62.9537,50.7167
0.280891,0.208826,0.212901,0.233485,0.078214,-0.103302,0.039553,-0.275004,-0.203114,-0.036556,0.0169,10.1406,0.1695,10.0308,9.2608,185.0327
0.307366,0.2,0.250714,0.2,-0.073398,0.025212,0.003464,0.057431,-0.020646,0.000246,1e-08,1e-08,1e-08,100000,100000,1e-08
0.247105,0.357017,0.21103,0.341446,0.123586,-0.001007,-0.121625,0.099229,-0.462931,-0.000203,1e-08,1e-08,1e-08,100000,100000,1e-08
0.224909,0.2,0.225119,0.359347,-0.125323,0.130096,0.039553,0.131131,-0.203114,0.030467,0.0096,-13.0448,0.1223,48.4395,40.9793,65.4378
0.2,0.235446,0.315525,0.258091,-0.049537,0.084272,-0.030222,0.10658,0.155054,-0.040861,0.0007,-182.5599,0.1256,2602.1423,1197.338,49.4318
0.217658,0.227629,0.222757,0.216844,-0.171553,-0.208428,-0.080629,0.107334,-0.243693,-0.038276,0.0197,16.4086,0.3116,132.7558,237.5687,16.0075
0.223115,0.2,0.273644,0.2886,-0.063206,0.025212,0.003464,-0.138294,0.00522,0.000246,0.0042,48.5623,0.2013,571.2792,905.6604,16.0333
0.2,0.21153,0.279788,0.269892,-0.062453,0.10905,0.038886,0.132209,0.138988,-0.035116,0.0029,53.4434,0.1491,863.1735,1545.1789,10.4504
0.2,0.258243,0.216583,0.227293,-0.085227,-0.088261,-0.032772,0.104915,-0.136161,0.003054,0.0044,22.9174,0.1005,199.218,186.6797,31.9931
0.2,0.333052,0.285981,0.220911,0.117704,-0.055471,-0.035929,-0.073669,-0.023061,0.032082,1e-08,1e-08,1e-08,100000,100000,1e-08
0.224909,0.2,0.237372,0.389357,-0.127748,-0.093698,-0.007205,0.138789,0.219856,0.030467,0.0004,-121.1579,0.0503,20815.0296,20461.0468,1.8923
0.202208,0.246365,0.4,0.212877,0.06354,-0.064342,0.111027,0.138576,0.194624,0.054352,0.004,22.4567,0.0917,66.06,62.2532,93.4713
0.26901,0.244481,0.334042,0.284991,-0.097789,-0.103231,-0.015331,0.104915,0.254801,-0.032757,0.012,14.4112,0.1688,389.3869,363.1146,8.6393
0.2,0.259134,0.33368,0.218766,0.271506,0.025143,-0.040807,0.049263,0.014969,0.002527,1e-08,1e-08,1e-08,100000,100000,1e-08
0.250832,0.250741,0.212374,0.235102,-0.106927,-0.035186,-0.040498,0.135775,-0.020575,0.037341,0.0054,14.3437,0.0757,11.6598,12.1826,255.6579
0.250832,0.250741,0.2,0.235102,-0.140999,-0.077988,-0.087303,0.135775,-0.022362,0.016339,0.0127,10.055,0.127,4.8391,4.4598,377.8231
0.2,0.227629,0.33399,0.337266,-0.127301,-0.160421,-0.057949,0.107764,-0.189402,-0.048788,0.001,-22.8594,0.0242,279.2001,257.7231,23.0989
0.332462,0.348302,0.4,0.2,0.064154,-0.02557,-0.099703,0.138576,-0.026308,0.039716,0.0041,-37.4976,0.1525,2826.9922,2351.8713,4.6059
0.238637,0.226846,0.338433,0.272386,-0.131717,-0.179068,-0.07893,0.124599,-0.172945,-0.050961,0.002,37.7129,0.0732,1021.9714,1037.2174,10.513
0.259608,0.250741,0.2,0.201214,-0.146099,-0.035186,-0.033099,0.057431,-0.021939,0.028691,0.0045,11.2912,0.0514,6.91,6.5034,322.4569
0.256132,0.292104,0.250384,0.2,0.068594,0.024295,-0.052706,-0.0821,0.018239,-0.000247,0.0005,-93.7845,0.0479,15646.3323,15103.616,1.9595
0.205444,0.292104,0.213257,0.259467,0.06591,0.029525,-0.043451,0.090015,-0.01145,-0.001518,0.0111,12.9648,0.1421,132.9727,150.183,17.678
0.255883,0.2,0.246538,0.258091,-0.050996,0.101913,-0.042494,-0.110483,0.142529,-0.0366,0.0015,85.745,0.1245,3289.2325,4004.1011,6.7219
0.201601,0.250236,0.321351,0.272386,-0.107463,-0.145922,-0.07279,0.092559,-0.172644,-0.04439,0.0008,124.2303,0.0997,11698.2181,15011.6956,2.6475
0.247455,0.2,0.225119,0.32788,0.168515,0.15331,-0.005077,0.099456,0.174362,-0.021836,0.0133,14.9174,0.1933,273.3778,411.8712,8.0263
0.256132,0.266403,0.250384,0.265909,-0.131561,0.024295,-0.019961,-0.152738,0.018239,0.001644,0.0033,53.4259,0.1718,658.0267,772.6449,20.8918
0.331907,0.232446,0.213197,0.374301,0.02559,-0.118897,-0.047578,-0.141041,0.101831,-0.04928,1e-08,1e-08,1e-08,100000,100000,1e-08
0.238272,0.2,0.225119,0.268383,0.195394,-0.103282,-0.008225,0.226132,0.174362,-8e-06,0.0094,12.6056,0.1188,25.9142,26.1803,96.8361
0.2,0.227629,0.338433,0.293929,-0.123505,-0.142966,-0.058133,0.111717,-0.189402,-0.048788,0.0016,-44.8504,0.074,658.6297,550.0826,24.1481
0.322922,0.24954,0.227417,0.323674,0.074005,-0.101481,0.080047,0.064715,0.201502,0.033189,0.0119,11.3996,0.1383,16.757,20.6886,103.1106
0.2,0.2,0.245195,0.2,0.13293,0.161428,0.024098,0.226132,-0.230696,-9e-06,0.0176,17.4214,0.2947,169.4888,360.2051,11.4948
0.259608,0.250741,0.240035,0.204147,-0.146099,-0.030174,-0.029188,0.057431,-0.021939,0.037341,0.006,12.9952,0.0759,8.2456,8.2534,322.9047
0.2,0.2,0.285131,0.2,-0.073313,-0.085566,-0.035291,0.166336,-0.09062,0.032014,0.0004,-271.4301,0.1042,37716.6443,44826.0247,1.9812
0.201601,0.2,0.2956932,0.272386,-0.139299,-0.180494,0.066389,0.124599,0.218728,0.037326,0.0005,-49.2125,0.025,1672.1091,1656.3837,8.8974
0.286864,0.219052,0.27749,0.234681,0.10864,-0.031773,-0.03634,-0.062367,-0.021939,0.037341,0.0016,30.4731,0.0483,299.9736,285.177,29.7746
0.2,0.227629,0.39937,0.272386,-0.148129,-0.189798,-0.07051,0.124599,-0.200138,-0.054203,0.0059,-12.3188,0.0717,120.4181,124.4856,19.5976
0.259608,0.230941,0.283762,0.204147,-0.111956,-0.03846,-0.030216,0.057431,-0.020202,0.037341,0.0025,20.0312,0.0504,23.1892,22.8605,219.1733
0.223115,0.225252,0.295048,0.281568,-0.069293,0.025212,0.002324,-0.120485,0.005009,0.000236,0.0022,92.848,0.1996,2904.7218,4514.1686,6.4868
0.291828,0.230555,0.2,0.219963,0.030176,0.129673,-0.019818,-0.141041,0.14178,-0.034436,0.0179,11.0335,0.1958,21.7378,26.6979,75.3308
0.2,0.246365,0.248099,0.212877,0.06354,-0.072718,0.103152,0.138576,0.135651,-0.040127,0.007,17.5926,0.122,166.3862,174.4157,24.0663
0.2,0.235446,0.33368,0.218766,0.271506,0.084272,-0.040807,0.049263,0.014969,0.002527,1e-08,1e-08,1e-08,100000,100000,1e-08
0.206739,0.2,0.27182223,0.319363,-0.139299,-0.14620014,0.068442,0.124599,0.24114762,0.04616,0.0034,-30.8105,0.0996,990.4761,1052.6267,8.1734
0.234107,0.224326,0.338433,0.293929,-0.128142,-0.142966,-0.06567,0.13269,-0.20713,-0.054331,0.0031,-23.463,0.0735,191.3766,162.5389,37.8638
0.22935,0.210146,0.242146,0.272386,-0.131717,-0.167113,-0.07051,-0.13814,-0.101615,0.068147,0.0059,16.6463,0.0983,34.0463,36.6944,105.7956
0.212416,0.209969,0.216071,0.258091,-0.062453,0.089944,-0.042852,0.05024,0.294046,-0.045647,0.0152,12.1098,0.1794,155.7336,209.3649,11.3196
0.216186,0.237683,0.355548,0.290784,0.084542,0.10905,-0.087303,0.122262,-0.022362,-0.035116,0.004,-29.7025,0.1157,187.9954,155.1534,53.0711
0.250832,0.290453,0.212374,0.281749,-0.106927,-0.035186,0.037703,0.135775,-0.018366,0.043733,0.0098,18.16,0.1736,75.8778,94.6002,46.3706
0.220339,0.284811,0.21103,0.375109,0.123586,-0.001007,-0.121625,0.099229,-0.462931,-0.000203,1e-08,1e-08,1e-08,100000,100000,1e-08
0.2,0.227629,0.385626,0.356537,-0.087428,-0.111414,-0.041178,0.111717,-0.182833,-0.048788,0.0057,-12.8652,0.0715,146.4718,134.6976,19.4638
0.2,0.258243,0.2,0.25774,-0.085227,-0.088261,0.036726,0.104915,-0.141582,0.003054,0.024,15.6105,0.374,78.8577,55.0452,64.2532
0.216186,0.250741,0.355548,0.290784,0.084542,-0.077988,-0.087303,0.122262,-0.022362,0.016339,0.0006,209.7487,0.117,47567.5739,41760.1379,1.6343
0.299775,0.250741,0.212374,0.278015,-0.106927,-0.035186,-0.033541,0.159637,-0.014023,0.037341,1e-08,1e-08,1e-08,100000,100000,1e-08
0.209864,0.227629,0.338433,0.20404,-0.137971,-0.171601,-0.049573,0.124599,-0.172945,-0.048453,0.0012,80.507,0.0987,1891.2497,1507.6876,16.1046
0.223115,0.2,0.273644,0.204147,-0.111956,0.025212,-0.030216,0.057431,0.00522,0.000246,0.0019,25.9624,0.0504,40.4916,40.8057,171.2371
0.287322,0.356383,0.2,0.2,0.068594,0.027723,-0.051087,-0.0821,0.021185,0.000837,0.0001,-201.4876,0.0241,128371.0996,126609.0593,0.5173
0.2,0.236528,0.33368,0.2,-0.049043,0.024295,-0.05031,-0.115785,0.006276,0.00403,0.0041,-42.548,0.1722,681.6691,469.2615,26.6717
0.2,0.333052,0.285981,0.268145,0.117704,-0.055471,-0.035929,0.083806,0.018903,-0.027673,1e-08,1e-08,1e-08,100000,100000,1e-08
0.217658,0.219052,0.222757,0.216844,0.10864,-0.031773,-0.03634,0.107334,-0.243693,0.037341,0.0335,11.8673,0.392,83.558,43.089,53.1246
0.2,0.219052,0.27749,0.227293,0.10864,-0.088261,-0.032772,0.104915,-0.021939,0.003054,0.003,32.8521,0.0985,762.1155,721.799,12.8624
0.332462,0.304292,0.4,0.2,0.076458,-0.02557,-0.092374,0.138576,-0.02097,0.039716,0.0036,-44.2895,0.1576,2394.691,1978.1065,6.6207
0.299235,0.292104,0.297729,0.244316,0.057679,0.026263,-0.052706,-0.0821,0.022791,0.000678,0.0006,-162.0128,0.0944,34834.0498,42819.2621,1.2223
0.2,0.219375,0.276646,0.277638,-0.103647,-0.160893,-0.070369,-0.194243,0.256548,-0.039487,0.0102,-24.6935,0.2467,204.0989,135.4625,48.46
0.250832,0.250741,0.295048,0.235102,-0.069293,0.025212,0.002324,0.135775,-0.020575,0.037341,0.0004,-233.7753,0.0977,34091.9682,26988.0963,2.8256
0.239306,0.2,0.4,0.267241,-0.062453,-0.041772,-0.049163,0.107488,0.148271,-0.053529,0.0036,-28.184,0.0978,390.4961,303.8201,25.4361
0.261208,0.227629,0.211687,0.227825,-0.135585,-0.208428,-0.088088,0.107334,-0.243693,-0.038276,0.0236,10.0562,0.2332,42.8576,65.0601,25.9055
0.259608,0.230941,0.252504,0.204147,-0.111956,-0.039854,0.024199,0.057431,-0.020202,0.037341,0.0052,15.0225,0.0758,10.1553,10.2048,327.38
0.284915,0.27352,0.2,0.219963,0.034896,0.149828,-0.019818,-0.141041,0.134595,-0.032361,0.0046,10.534,0.0485,75.3699,72.8402,25.3246
0.267391,0.246797,0.250384,0.2,0.082629,0.024295,-0.042307,-0.095823,0.023309,0.000541,0.0005,-142.4513,0.0746,33396.613,29222.272,1.5679
0.228021,0.259134,0.33368,0.218766,0.271506,0.028436,-0.037975,0.049263,0.014969,0.002527,0.0062,10.8277,0.0661,41.3665,42.8923,45.2896
0.2,0.2,0.327513,0.231593,-0.073313,-0.06637,-0.029914,0.166336,-0.066447,0.032014,0.0013,-115.1344,0.1521,3101.9831,3405.8333,10.779
0.307543,0.242245,0.250714,0.2,-0.073398,0.023014,0.003464,-0.064054,-0.020646,0.000246,1e-08,1e-08,1e-08,100000,100000,1e-08
0.322922,0.24954,0.222757,0.323674,-0.171553,-0.208428,-0.080629,0.064715,0.201502,-0.038276,0.0023,11.1026,0.0244,69.2314,77.9023,26.1123
0.201601,0.205831,0.344088,0.21691,-0.107463,-0.145922,-0.07279,-0.112966,-0.172644,-0.04439,0.0223,22.8667,0.4838,96.5679,97.074,61.3509
0.234407,0.348302,0.283569,0.2,-0.129592,-0.018014,-0.042852,-0.147748,0.132631,0.037341,0.0019,-87.8999,0.1657,14124.8549,13075.1263,2.1134
0.280891,0.208826,0.212901,0.233485,0.092667,-0.093961,-0.043766,-0.300748,-0.203114,0.032632,0.0122,10.1378,0.1209,13.5387,13.3232,128.5436
0.2,0.21153,0.279788,0.305546,-0.062453,0.130881,0.038886,0.139027,-0.139534,-0.035116,0.0101,-19.3527,0.1927,102.7925,115.9251,41.2701
0.280044,0.2,0.354366,0.284991,-0.105,-0.084381,-0.013348,0.104915,0.254801,-0.032757,0.0062,-16.175,0.0968,154.1292,131.0414,28.4261
0.238637,0.226846,0.338433,0.219266,-0.12335,-0.179068,-0.07893,0.141364,-0.172945,-0.058903,0.0025,60.4199,0.1503,1178.0787,1453.2005,12.7122
0.2,0.2,0.283382,0.2,-0.110645,-0.075471,0.103152,-0.035243,0.135651,-0.040127,0.0174,24.608,0.4251,119.1151,96.365,67.8254
0.2,0.2,0.264382,0.219189,-0.12171,0.146835,-0.070369,-0.162253,-0.210475,0.032162,0.0062,43.8042,0.2755,153.601,241.9738,53.4552
0.250832,0.250741,0.212374,0.2,-0.062471,0.024295,-0.05031,-0.115785,0.004964,0.002527,0.0039,12.8407,0.0501,7.7504,7.1878,363.6104
0.26901,0.297035,0.359664,0.284991,-0.107456,-0.076926,-0.015331,0.104915,0.254801,-0.032757,0.0051,27.7257,0.1413,2019.0307,2234.8816,3.3895
0.225916,0.2,0.294118,0.314731,-0.054899,0.029009,0.003464,-0.138294,0.007004,0.000246,0.0036,49.903,0.1746,807.5859,1184.5489,12.6358
0.292787,0.218243,0.225119,0.20854,0.195394,-0.113175,-0.00555,0.165316,-0.139478,-8e-06,0.0046,11.233,0.0515,61.8943,59.6103,34.8543
0.2,0.236303,0.300746,0.215356,-0.110293,-0.142966,-0.059243,0.111717,-0.189402,-0.048788,0.001,-125.6055,0.1265,7371.3517,5924.2183,6.786
0.291828,0.230555,0.2,0.2,-0.062471,0.024295,-0.05031,-0.141041,0.14178,-0.034436,0.002,13.1452,0.0251,34.5934,41.1136,66.0383
0.2,0.235446,0.285131,0.258091,-0.049537,-0.085566,-0.030222,0.10658,0.155054,-0.040861,0.0142,23.9682,0.3258,102.2522,213.3613,29.6339
0.247105,0.309094,0.2,0.341446,0.123586,-0.001007,-0.121625,0.099229,-0.462931,-0.000203,1e-08,1e-08,1e-08,100000,100000,1e-08
0.205444,0.312851,0.231312,0.259467,0.052624,0.028596,-0.043395,0.090015,-0.01145,-0.000634,0.0045,10.4442,0.0452,11.5545,15.282,66.5282
0.267391,0.246797,0.250384,0.341446,0.082629,0.024295,-0.042307,-0.095823,-0.462931,-0.000203,0.0024,-30.6989,0.0718,212.4694,274.6072,31.1948
0.244558,0.235446,0.308319,0.290176,-0.059078,-0.085566,-0.033032,0.10658,0.155054,-0.045893,0.0147,15.5176,0.2265,65.9946,77.7873,45.0701
0.2,0.2,0.31766,0.262494,-0.1249985,0.146835,-0.064499,-0.15414035,0.238193,0.032162,0.0083,-11.7274,0.096,139.4969,159.6058,14.05
0.211624,0.219052,0.2,0.264497,0.10864,-0.036712,-0.03634,0.107334,-0.28064,0.034803,0.0071,13.2385,0.096,63.2542,60.8619,45.1211
0.2,0.258243,0.285981,0.268145,-0.085227,-0.088261,0.036726,0.104915,0.018903,-0.027673,0.0099,25.4988,0.2487,125.5791,151.0185,45.2457
0.287322,0.4,0.206583,0.2,0.068594,0.027723,0.050054,-0.0821,-0.016698,0.002011,0.0011,-66.8626,0.0689,13105.2707,16212.2988,1.2719
0.2,0.226846,0.338433,0.219266,-0.12335,-0.179068,-0.078033,0.124599,-0.172945,-0.058903,0.0008,61.7411,0.0499,786.1743,770.7017,24.5409
0.244665,0.2,0.2,0.255532,-0.124413,0.12662,-0.079857,-0.162253,-0.209171,-0.029386,0.0176,13.4179,0.2326,15.7115,26.4709,106.0013
0.22935,0.256278,0.246304,0.272386,-0.131717,-0.167113,-0.07051,-0.13814,-0.116865,0.068147,0.0276,11.6507,0.3108,27.6292,34.5576,64.1512
0.2,0.236303,0.306074,0.24249,-0.133019,-0.134463,0.051995,0.111717,-0.141684,-0.056348,0.0077,54.2316,0.4216,1440.7826,2679.9043,6.1235
0.220339,0.233247,0.235007,0.375109,0.123586,-7e-06,-0.121625,0.098457,-0.462931,0.000805,1e-08,1e-08,1e-08,100000,100000,1e-08
0.287322,0.236303,0.2,0.2,-0.110293,0.027723,-0.051087,0.111717,0.021185,0.000837,1e-08,1e-08,1e-08,100000,100000,1e-08
0.217658,0.2,0.2,0.260167,0.117232,-0.031773,-0.03634,0.107334,-0.174022,0.037341,0.0122,11.6732,0.1464,29.0552,28.1089,79.1348
0.326292,0.2,0.354366,0.217326,-0.105,-0.090119,-0.014944,0.126536,0.195961,-0.0231,0.0127,10.6674,0.1257,48.8899,47.9546,39.3939
0.20047,0.210146,0.2,0.235668,-0.09296,-0.167113,-0.068789,-0.152631,-0.101615,0.068147,0.0365,10.3102,0.3668,10.4378,16.8083,105.3087
0.238178,0.283962,0.335535,0.2,-0.092505,-0.017215,-0.017771,0.025321,-0.214574,-0.000774,0.0054,-56.2363,0.311,1985.7265,1503.333,11.3606
0.2,0.2,0.283382,0.2,-0.11679,-0.075471,0.113546,-0.035243,0.157768,-0.040127,0.0153,25.7593,0.3813,182.9085,240.9256,28.7215
0.2,0.244101,0.245693,0.25774,-0.085227,-0.088261,0.036726,0.104915,-0.141582,0.003054,0.0093,27.4815,0.2517,361.8518,222.432,33.6905
0.2,0.267501,0.248099,0.217958,0.06354,-0.074152,0.101917,0.138576,0.135651,-0.04464,0.006,16.5045,0.0961,123.0503,147.7566,25.9537
0.2,0.206598,0.248547,0.238667,-0.12171,0.146835,-0.070369,-0.161622,-0.210475,0.032162,0.0064,35.5843,0.2273,205.5698,400.6895,25.443
0.203004,0.2,0.348051,0.2,-0.120864,-0.068666,-0.078033,0.124599,0.173157,-0.042682,0.0114,39.7628,0.4516,263.1603,228.0077,30.7048
